keyword_id,campaign_id,keyword,match_type,impressions,clicks,spend,sales,orders,date,bid,avg_position
KW-CAMP-000020-3,CAMP-000020,keyboard,exact,324,3,2.56,3.59,0,2025-06-19 17:06:27.128080,0.68,1.1
KW-CAMP-000020-4,CAMP-000020,screen protector,broad,610,7,4.81,6.74,0,2025-06-19 17:06:27.128080,0.45,5.6
KW-CAMP-000020-5,CAMP-000020,smart watch,broad,390,4,3.08,4.32,0,2025-06-19 17:06:27.128080,0.96,3.8
KW-CAMP-000020-6,CAMP-000020,fitness tracker,phrase,852,9,6.72,9.42,0,2025-06-19 17:06:27.128080,0.83,14.9
KW-CAMP-000021-1,CAMP-000021,fitness tracker,broad,752,20,65.56,14.56,0,2025-06-19 17:06:27.128080,0.94,6.6
KW-CAMP-000021-2,CAMP-000021,gaming mouse,phrase,810,21,70.61,15.68,0,2025-06-19 17:06:27.128080,0.58,2.5
KW-CAMP-000021-3,CAMP-000021,external drive,broad,559,15,48.74,10.83,0,2025-06-19 17:06:27.128080,0.93,15.5
KW-CAMP-000021-4,CAMP-000021,charging cable,broad,702,18,61.15,13.58,0,2025-06-19 17:06:27.128080,1.93,11.4
KW-CAMP-000022-1,CAMP-000022,laptop bag,broad,29,0,0.12,1.48,0,2025-06-19 17:06:27.128080,1.96,5.3
KW-CAMP-000022-2,CAMP-000022,smart watch,exact,258,3,1.04,12.76,0,2025-06-19 17:06:27.128080,1.46,10.6
KW-CAMP-000022-3,CAMP-000022,smart watch,phrase,52,0,0.21,2.59,0,2025-06-19 17:06:27.128080,0.69,16.9
KW-CAMP-000022-4,CAMP-000022,phone mount,phrase,708,8,2.84,34.98,0,2025-06-19 17:06:27.128080,1.51,12.2
KW-CAMP-000022-5,CAMP-000022,phone mount,exact,29,0,0.12,1.46,0,2025-06-19 17:06:27.128080,1.18,7.6
KW-CAMP-000022-6,CAMP-000022,screen protector,phrase,457,5,1.83,22.58,0,2025-06-19 17:06:27.128080,1.33,3.2
KW-CAMP-000022-7,CAMP-000022,keyboard,exact,468,5,1.88,23.11,0,2025-06-19 17:06:27.128080,1.29,16.5
KW-CAMP-000022-8,CAMP-000022,laptop bag,phrase,530,6,2.13,26.18,0,2025-06-19 17:06:27.128080,1.21,9.8
KW-CAMP-000023-1,CAMP-000023,screen protector,broad,365,5,5.33,40.21,0,2025-06-19 17:06:27.128080,0.85,19.7
KW-CAMP-000023-2,CAMP-000023,charging cable,phrase,1067,14,15.54,117.35,2,2025-06-19 17:06:27.128080,0.51,16.0
KW-CAMP-000023-3,CAMP-000023,fitness tracker,phrase,71,1,1.04,7.84,0,2025-06-19 17:06:27.128080,0.81,4.4
KW-CAMP-000023-4,CAMP-000023,fitness tracker,exact,324,4,4.73,35.69,0,2025-06-19 17:06:27.128080,1.21,2.8
KW-CAMP-000023-5,CAMP-000023,wireless headphones,broad,767,10,11.18,84.39,1,2025-06-19 17:06:27.128080,1.01,8.4
KW-CAMP-000023-6,CAMP-000023,power bank,exact,486,6,7.09,53.52,1,2025-06-19 17:06:27.128080,0.32,13.1
KW-CAMP-000023-7,CAMP-000023,phone case,broad,4465,62,65.0,490.74,10,2025-06-19 17:06:27.128080,0.38,13.0
KW-CAMP-000023-8,CAMP-000023,fitness tracker,exact,473,6,6.9,52.06,1,2025-06-19 17:06:27.128080,0.76,13.9
KW-CAMP-000024-1,CAMP-000024,power bank,exact,619,3,7.34,5.24,0,2025-06-19 17:06:27.128080,0.59,12.6
KW-CAMP-000024-2,CAMP-000024,usb cable,broad,659,4,7.82,5.58,0,2025-06-19 17:06:27.128080,1.09,14.7
KW-CAMP-000024-3,CAMP-000024,phone case,phrase,936,5,11.1,7.93,0,2025-06-19 17:06:27.128080,1.03,16.2
KW-CAMP-000024-4,CAMP-000024,wireless headphones,broad,15,0,0.18,0.13,0,2025-06-19 17:06:27.128080,0.29,14.5
KW-CAMP-000024-5,CAMP-000024,smart watch,broad,420,2,4.98,3.56,0,2025-06-19 17:06:27.128080,2.01,3.8
KW-CAMP-000025-1,CAMP-000025,car charger,exact,2773,136,232.19,250.12,4,2025-06-19 17:06:27.128080,2.28,9.9
KW-CAMP-000025-2,CAMP-000025,phone mount,phrase,820,40,68.65,73.95,1,2025-06-19 17:06:27.128080,1.45,8.9
KW-CAMP-000025-3,CAMP-000025,power bank,exact,6452,317,540.09,581.8,9,2025-06-19 17:06:27.128080,0.72,6.4
KW-CAMP-000025-4,CAMP-000025,usb cable,broad,135,6,11.37,12.25,0,2025-06-19 17:06:27.128080,0.19,19.3
KW-CAMP-000025-5,CAMP-000025,car charger,phrase,3133,154,262.33,282.58,4,2025-06-19 17:06:27.128080,0.65,6.7
KW-CAMP-000025-6,CAMP-000025,tablet stand,phrase,1683,82,140.91,151.79,2,2025-06-19 17:06:27.128080,0.32,1.6
KW-CAMP-000025-7,CAMP-000025,phone case,exact,754,37,63.16,68.03,1,2025-06-19 17:06:27.128080,0.45,15.6
KW-CAMP-000001-1,CAMP-000001,phone mount,phrase,236,6,3.03,7.89,0,2025-06-20 17:06:27.128080,0.88,12.7
KW-CAMP-000001-2,CAMP-000001,power bank,broad,265,7,3.4,8.88,0,2025-06-20 17:06:27.128080,1.25,12.5
KW-CAMP-000001-3,CAMP-000001,phone mount,exact,435,12,5.57,14.54,0,2025-06-20 17:06:27.128080,1.13,8.3
KW-CAMP-000001-4,CAMP-000001,screen protector,phrase,779,22,9.98,26.02,0,2025-06-20 17:06:27.128080,1.47,12.2
KW-CAMP-000002-1,CAMP-000002,charging cable,broad,690,52,41.89,167.16,4,2025-06-20 17:06:27.128080,0.35,6.3
KW-CAMP-000002-2,CAMP-000002,laptop bag,exact,828,62,50.28,200.67,5,2025-06-20 17:06:27.128080,1.46,7.2
KW-CAMP-000002-3,CAMP-000002,power bank,phrase,202,15,12.31,49.12,1,2025-06-20 17:06:27.128080,0.69,1.4
KW-CAMP-000002-4,CAMP-000002,phone case,exact,122,9,7.42,29.63,0,2025-06-20 17:06:27.128080,1.23,17.2
KW-CAMP-000002-5,CAMP-000002,bluetooth speaker,broad,78,5,4.74,18.9,0,2025-06-20 17:06:27.128080,1.54,9.8
KW-CAMP-000002-6,CAMP-000002,fitness tracker,broad,379,28,23.0,91.78,2,2025-06-20 17:06:27.128080,0.45,15.9
KW-CAMP-000002-7,CAMP-000002,usb cable,phrase,804,60,48.8,194.77,5,2025-06-20 17:06:27.128080,0.53,17.3
KW-CAMP-000003-1,CAMP-000003,fitness tracker,phrase,2679,44,42.21,455.49,7,2025-06-20 17:06:27.128080,0.24,9.4
KW-CAMP-000003-2,CAMP-000003,charging cable,broad,670,11,10.56,113.97,1,2025-06-20 17:06:27.128080,1.65,16.6
KW-CAMP-000003-3,CAMP-000003,wireless headphones,phrase,245,4,3.87,41.76,0,2025-06-20 17:06:27.128080,1.57,5.2
KW-CAMP-000004-1,CAMP-000004,bluetooth speaker,phrase,174,9,2.98,30.53,0,2025-06-20 17:06:27.128080,0.21,9.7
KW-CAMP-000004-2,CAMP-000004,smart watch,broad,9,0,0.17,1.74,0,2025-06-20 17:06:27.128080,0.89,4.9
KW-CAMP-000004-3,CAMP-000004,bluetooth speaker,phrase,57,3,0.99,10.13,0,2025-06-20 17:06:27.128080,1.04,1.7
KW-CAMP-000004-4,CAMP-000004,smart watch,broad,40,2,0.68,6.99,0,2025-06-20 17:06:27.128080,0.64,16.2
KW-CAMP-000004-5,CAMP-000004,phone mount,phrase,278,14,4.75,48.6,0,2025-06-20 17:06:27.128080,0.26,12.8
KW-CAMP-000004-6,CAMP-000004,charging cable,exact,76,4,1.31,13.43,0,2025-06-20 17:06:27.128080,0.97,4.5
KW-CAMP-000005-1,CAMP-000005,gaming mouse,broad,3918,121,95.07,658.97,19,2025-06-20 17:06:27.128080,1.68,4.5
KW-CAMP-000005-2,CAMP-000005,charging cable,broad,6666,206,161.76,1121.23,32,2025-06-20 17:06:27.128080,1.13,3.5
KW-CAMP-000005-3,CAMP-000005,screen protector,phrase,27864,864,676.11,4686.36,137,2025-06-20 17:06:27.128080,1.29,8.7
KW-CAMP-000005-4,CAMP-000005,fitness tracker,broad,6563,203,159.27,1103.93,32,2025-06-20 17:06:27.128080,1.95,10.6
KW-CAMP-000006-1,CAMP-000006,tablet stand,exact,776,57,28.71,192.97,4,2025-06-20 17:06:27.128080,0.55,6.2
KW-CAMP-000006-2,CAMP-000006,usb cable,exact,2716,202,100.41,674.95,14,2025-06-20 17:06:27.128080,1.41,12.3
KW-CAMP-000006-3,CAMP-000006,gaming mouse,exact,2557,190,94.55,635.54,13,2025-06-20 17:06:27.128080,0.99,8.7
KW-CAMP-000006-4,CAMP-000006,laptop bag,broad,1076,80,39.8,267.53,5,2025-06-20 17:06:27.128080,1.59,17.3
KW-CAMP-000006-5,CAMP-000006,phone case,phrase,1066,79,39.43,265.04,5,2025-06-20 17:06:27.128080,0.42,2.0
KW-CAMP-000007-1,CAMP-000007,usb cable,exact,45,2,4.61,24.44,0,2025-06-20 17:06:27.128080,2.19,11.7
KW-CAMP-000007-2,CAMP-000007,gaming mouse,phrase,27,1,2.77,14.67,0,2025-06-20 17:06:27.128080,0.53,12.7
KW-CAMP-000007-3,CAMP-000007,keyboard,broad,8,0,0.89,4.7,0,2025-06-20 17:06:27.128080,0.58,10.1
KW-CAMP-000007-4,CAMP-000007,phone mount,phrase,39,2,4.02,21.31,0,2025-06-20 17:06:27.128080,0.81,4.4
KW-CAMP-000007-5,CAMP-000007,phone mount,broad,45,2,4.59,24.33,0,2025-06-20 17:06:27.128080,1.74,3.6
KW-CAMP-000007-6,CAMP-000007,gaming mouse,broad,20,1,2.05,10.86,0,2025-06-20 17:06:27.128080,0.94,15.5
KW-CAMP-000007-7,CAMP-000007,gaming mouse,broad,121,7,12.32,65.28,0,2025-06-20 17:06:27.128080,1.67,4.5
KW-CAMP-000007-8,CAMP-000007,bluetooth speaker,exact,142,9,14.52,76.98,1,2025-06-20 17:06:27.128080,0.51,5.6
KW-CAMP-000008-1,CAMP-000008,keyboard,exact,391,13,6.63,15.91,0,2025-06-20 17:06:27.128080,1.91,19.9
KW-CAMP-000008-2,CAMP-000008,power bank,phrase,107,3,1.83,4.39,0,2025-06-20 17:06:27.128080,1.48,18.9
KW-CAMP-000008-3,CAMP-000008,external drive,broad,1040,35,17.64,42.34,0,2025-06-20 17:06:27.128080,0.49,15.0
KW-CAMP-000008-4,CAMP-000008,keyboard,phrase,72,2,1.23,2.95,0,2025-06-20 17:06:27.128080,0.46,19.6
KW-CAMP-000009-1,CAMP-000009,screen protector,broad,111,6,7.17,9.87,0,2025-06-20 17:06:27.128080,1.25,17.9
KW-CAMP-000009-2,CAMP-000009,keyboard,phrase,290,16,18.6,25.59,0,2025-06-20 17:06:27.128080,2.21,3.6
KW-CAMP-000009-3,CAMP-000009,phone mount,broad,103,5,6.61,9.09,0,2025-06-20 17:06:27.128080,1.28,1.2
KW-CAMP-000009-4,CAMP-000009,keyboard,exact,92,5,5.92,8.15,0,2025-06-20 17:06:27.128080,0.93,2.9
KW-CAMP-000009-5,CAMP-000009,tablet stand,exact,456,25,29.24,40.22,1,2025-06-20 17:06:27.128080,1.64,17.7
KW-CAMP-000009-6,CAMP-000009,keyboard,phrase,294,16,18.87,25.96,0,2025-06-20 17:06:27.128080,0.48,15.2
KW-CAMP-000009-7,CAMP-000009,gaming mouse,broad,503,27,32.26,44.38,1,2025-06-20 17:06:27.128080,0.27,4.9
KW-CAMP-000009-8,CAMP-000009,power bank,exact,52,2,3.34,4.59,0,2025-06-20 17:06:27.128080,0.75,18.5
KW-CAMP-000010-1,CAMP-000010,keyboard,exact,232,5,9.77,18.35,0,2025-06-20 17:06:27.128080,1.94,8.6
KW-CAMP-000010-2,CAMP-000010,wireless headphones,phrase,515,12,21.67,40.7,0,2025-06-20 17:06:27.128080,1.28,6.8
KW-CAMP-000010-3,CAMP-000010,external drive,broad,2196,54,92.34,173.42,2,2025-06-20 17:06:27.128080,0.68,9.7
KW-CAMP-000010-4,CAMP-000010,smart watch,phrase,1126,27,47.37,88.96,1,2025-06-20 17:06:27.128080,2.02,10.3
KW-CAMP-000011-1,CAMP-000011,screen protector,phrase,324,4,6.4,52.36,0,2025-06-20 17:06:27.128080,2.03,7.5
KW-CAMP-000011-2,CAMP-000011,tablet stand,broad,144,2,2.84,23.21,0,2025-06-20 17:06:27.128080,1.64,13.6
KW-CAMP-000011-3,CAMP-000011,laptop bag,broad,799,12,15.75,128.91,1,2025-06-20 17:06:27.128080,0.54,16.4
KW-CAMP-000011-4,CAMP-000011,external drive,phrase,228,3,4.5,36.87,0,2025-06-20 17:06:27.128080,0.48,12.0
KW-CAMP-000011-5,CAMP-000011,usb cable,broad,15,0,0.31,2.53,0,2025-06-20 17:06:27.128080,0.42,6.7
KW-CAMP-000011-6,CAMP-000011,screen protector,broad,193,2,3.81,31.2,0,2025-06-20 17:06:27.128080,2.13,19.1
KW-CAMP-000011-7,CAMP-000011,usb cable,exact,73,1,1.45,11.88,0,2025-06-20 17:06:27.128080,3.2,4.2
KW-CAMP-000012-1,CAMP-000012,smart watch,exact,1325,49,191.9,169.43,2,2025-06-20 17:06:27.128080,0.96,15.8
KW-CAMP-000012-2,CAMP-000012,phone case,phrase,240,8,34.8,30.72,0,2025-06-20 17:06:27.128080,0.88,18.3
KW-CAMP-000012-3,CAMP-000012,power bank,phrase,551,20,79.84,70.49,1,2025-06-20 17:06:27.128080,1.18,13.3
KW-CAMP-000012-4,CAMP-000012,car charger,exact,616,23,89.25,78.8,1,2025-06-20 17:06:27.128080,0.33,5.1
KW-CAMP-000012-5,CAMP-000012,tablet stand,phrase,580,21,84.05,74.21,1,2025-06-20 17:06:27.128080,1.91,6.2
KW-CAMP-000012-6,CAMP-000012,charging cable,broad,345,12,49.99,44.14,0,2025-06-20 17:06:27.128080,1.02,15.2
KW-CAMP-000013-1,CAMP-000013,external drive,phrase,3561,120,140.53,342.27,7,2025-06-20 17:06:27.128080,1.82,17.4
KW-CAMP-000013-2,CAMP-000013,phone mount,broad,3393,114,133.9,326.12,6,2025-06-20 17:06:27.128080,2.37,19.6
KW-CAMP-000013-3,CAMP-000013,wireless headphones,broad,354,11,13.99,34.08,0,2025-06-20 17:06:27.128080,1.52,14.0
KW-CAMP-000013-4,CAMP-000013,power bank,broad,40,1,1.61,3.91,0,2025-06-20 17:06:27.128080,1.28,4.3
KW-CAMP-000014-1,CAMP-000014,external drive,broad,392,20,24.78,62.48,1,2025-06-20 17:06:27.128080,0.5,12.8
KW-CAMP-000014-2,CAMP-000014,bluetooth speaker,phrase,136,7,8.62,21.72,0,2025-06-20 17:06:27.128080,0.71,4.1
KW-CAMP-000014-3,CAMP-000014,charging cable,phrase,73,3,4.64,11.7,0,2025-06-20 17:06:27.128080,2.91,2.7
KW-CAMP-000014-4,CAMP-000014,phone case,phrase,501,26,31.65,79.8,1,2025-06-20 17:06:27.128080,3.09,7.4
KW-CAMP-000015-1,CAMP-000015,phone case,exact,71,0,0.5,0.0,0,2025-06-20 17:06:27.128080,0.63,10.2
KW-CAMP-000015-2,CAMP-000015,phone mount,broad,268,1,1.87,0.0,0,2025-06-20 17:06:27.128080,0.41,16.9
KW-CAMP-000015-3,CAMP-000015,power bank,exact,154,0,1.08,0.0,0,2025-06-20 17:06:27.128080,0.36,6.7
KW-CAMP-000015-4,CAMP-000015,gaming mouse,broad,242,1,1.69,0.0,0,2025-06-20 17:06:27.128080,1.5,10.6
KW-CAMP-000015-5,CAMP-000015,screen protector,broad,88,0,0.62,0.0,0,2025-06-20 17:06:27.128080,1.75,6.7
KW-CAMP-000015-6,CAMP-000015,power bank,exact,243,1,1.7,0.0,0,2025-06-20 17:06:27.128080,0.69,12.7
KW-CAMP-000015-7,CAMP-000015,phone mount,exact,18,0,0.13,0.0,0,2025-06-20 17:06:27.128080,0.34,9.4
KW-CAMP-000016-1,CAMP-000016,gaming mouse,broad,596,28,25.37,425.81,5,2025-06-20 17:06:27.128080,0.65,10.7
KW-CAMP-000016-2,CAMP-000016,gaming mouse,exact,1818,86,77.37,1298.37,17,2025-06-20 17:06:27.128080,0.37,8.0
KW-CAMP-000016-3,CAMP-000016,car charger,broad,283,13,12.07,202.57,2,2025-06-20 17:06:27.128080,1.02,16.1
KW-CAMP-000017-1,CAMP-000017,tablet stand,broad,176,1,3.32,0.0,0,2025-06-20 17:06:27.128080,1.93,8.1
KW-CAMP-000017-2,CAMP-000017,keyboard,exact,560,4,10.58,0.0,0,2025-06-20 17:06:27.128080,2.91,5.9
KW-CAMP-000017-3,CAMP-000017,car charger,exact,845,6,15.96,0.0,0,2025-06-20 17:06:27.128080,0.24,16.7
KW-CAMP-000018-1,CAMP-000018,usb cable,phrase,2315,104,143.95,852.98,9,2025-06-20 17:06:27.128080,1.31,9.8
KW-CAMP-000018-2,CAMP-000018,charging cable,broad,2726,123,169.54,1004.59,11,2025-06-20 17:06:27.128080,1.34,11.5
KW-CAMP-000018-3,CAMP-000018,bluetooth speaker,phrase,1143,51,71.07,421.12,4,2025-06-20 17:06:27.128080,0.76,5.1
KW-CAMP-000018-4,CAMP-000018,phone case,exact,2497,112,155.3,920.25,10,2025-06-20 17:06:27.128080,1.08,19.7
KW-CAMP-000019-1,CAMP-000019,charging cable,phrase,654,21,22.96,218.52,3,2025-06-20 17:06:27.128080,1.31,3.9
KW-CAMP-000019-2,CAMP-000019,phone case,phrase,699,22,24.55,233.65,3,2025-06-20 17:06:27.128080,0.66,13.7
KW-CAMP-000019-3,CAMP-000019,car charger,exact,3025,99,106.25,1011.0,14,2025-06-20 17:06:27.128080,1.52,3.1
KW-CAMP-000019-4,CAMP-000019,car charger,broad,5573,183,195.71,1862.32,27,2025-06-20 17:06:27.128080,0.34,11.1
KW-CAMP-000019-5,CAMP-000019,usb cable,phrase,1094,35,38.42,365.6,5,2025-06-20 17:06:27.128080,0.68,1.4
KW-CAMP-000019-6,CAMP-000019,wireless headphones,broad,3587,117,125.97,1198.67,17,2025-06-20 17:06:27.128080,0.29,17.7
KW-CAMP-000020-1,CAMP-000020,charging cable,broad,681,43,62.18,211.66,3,2025-06-20 17:06:27.128080,2.36,11.0
KW-CAMP-000020-2,CAMP-000020,phone mount,broad,50,3,4.62,15.73,0,2025-06-20 17:06:27.128080,0.54,5.7
KW-CAMP-000020-3,CAMP-000020,car charger,broad,762,48,69.56,236.74,4,2025-06-20 17:06:27.128080,2.42,12.2
KW-CAMP-000020-4,CAMP-000020,phone mount,exact,165,10,15.13,51.51,0,2025-06-20 17:06:27.128080,0.49,5.0
KW-CAMP-000020-5,CAMP-000020,gaming mouse,phrase,537,34,49.02,166.86,2,2025-06-20 17:06:27.128080,0.75,13.1
KW-CAMP-000020-6,CAMP-000020,gaming mouse,phrase,611,39,55.77,189.84,3,2025-06-20 17:06:27.128080,0.56,7.5
KW-CAMP-000021-1,CAMP-000021,screen protector,phrase,275,15,12.34,51.28,1,2025-06-20 17:06:27.128080,0.29,18.6
KW-CAMP-000021-2,CAMP-000021,usb cable,broad,971,55,43.59,181.11,4,2025-06-20 17:06:27.128080,1.63,4.3
KW-CAMP-000021-3,CAMP-000021,keyboard,broad,28,1,1.29,5.36,0,2025-06-20 17:06:27.128080,1.25,13.0
KW-CAMP-000021-4,CAMP-000021,keyboard,phrase,972,55,43.61,181.2,4,2025-06-20 17:06:27.128080,0.84,6.5
KW-CAMP-000021-5,CAMP-000021,power bank,phrase,482,27,21.65,89.94,2,2025-06-20 17:06:27.128080,1.31,18.8
KW-CAMP-000021-6,CAMP-000021,gaming mouse,broad,664,37,29.8,123.83,3,2025-06-20 17:06:27.128080,0.9,6.5
KW-CAMP-000021-7,CAMP-000021,keyboard,broad,316,18,14.21,59.05,1,2025-06-20 17:06:27.128080,0.65,15.9
KW-CAMP-000021-8,CAMP-000021,phone mount,exact,70,4,3.16,13.12,0,2025-06-20 17:06:27.128080,0.51,7.2
KW-CAMP-000022-1,CAMP-000022,usb cable,exact,691,37,66.85,118.92,2,2025-06-20 17:06:27.128080,0.67,6.4
KW-CAMP-000022-2,CAMP-000022,laptop bag,broad,628,33,60.73,108.04,2,2025-06-20 17:06:27.128080,2.73,13.2
KW-CAMP-000022-3,CAMP-000022,usb cable,phrase,712,38,68.84,122.46,2,2025-06-20 17:06:27.128080,1.66,9.3
KW-CAMP-000022-4,CAMP-000022,screen protector,exact,3593,193,347.38,617.96,12,2025-06-20 17:06:27.128080,0.65,4.6
KW-CAMP-000023-1,CAMP-000023,fitness tracker,broad,228,7,12.23,26.55,0,2025-06-20 17:06:27.128080,0.25,10.5
KW-CAMP-000023-2,CAMP-000023,keyboard,exact,1499,51,80.38,174.5,2,2025-06-20 17:06:27.128080,1.23,12.2
KW-CAMP-000023-3,CAMP-000023,phone mount,phrase,1238,42,66.37,144.09,2,2025-06-20 17:06:27.128080,2.58,11.9
KW-CAMP-000024-1,CAMP-000024,screen protector,exact,1881,17,13.95,27.88,0,2025-06-20 17:06:27.128080,2.15,1.2
KW-CAMP-000024-2,CAMP-000024,charging cable,exact,1730,16,12.84,25.65,0,2025-06-20 17:06:27.128080,0.18,16.0
KW-CAMP-000024-3,CAMP-000024,car charger,phrase,840,7,6.23,12.46,0,2025-06-20 17:06:27.128080,1.32,7.9
KW-CAMP-000024-4,CAMP-000024,keyboard,phrase,443,4,3.29,6.57,0,2025-06-20 17:06:27.128080,0.8,1.6
KW-CAMP-000024-5,CAMP-000024,usb cable,exact,372,3,2.76,5.52,0,2025-06-20 17:06:27.128080,0.59,7.7
KW-CAMP-000024-6,CAMP-000024,keyboard,broad,772,7,5.73,11.45,0,2025-06-20 17:06:27.128080,0.21,4.7
KW-CAMP-000024-7,CAMP-000024,car charger,broad,1194,11,8.86,17.71,0,2025-06-20 17:06:27.128080,1.67,2.2
KW-CAMP-000024-8,CAMP-000024,tablet stand,phrase,77,0,0.57,1.15,0,2025-06-20 17:06:27.128080,1.04,19.0
KW-CAMP-000025-1,CAMP-000025,car charger,phrase,3455,26,42.73,122.23,3,2025-06-20 17:06:27.128080,3.3,4.5
KW-CAMP-000025-2,CAMP-000025,screen protector,exact,2819,21,34.87,99.73,2,2025-06-20 17:06:27.128080,1.11,10.8
KW-CAMP-000025-3,CAMP-000025,screen protector,phrase,1121,8,13.86,39.66,1,2025-06-20 17:06:27.128080,0.37,18.7
KW-CAMP-000025-4,CAMP-000025,usb cable,broad,425,3,5.27,15.07,0,2025-06-20 17:06:27.128080,0.41,10.1
KW-CAMP-000001-1,CAMP-000001,fitness tracker,broad,1139,14,34.66,15.43,0,2025-06-21 17:06:27.128080,1.93,7.0
KW-CAMP-000001-2,CAMP-000001,gaming mouse,exact,273,3,8.33,3.71,0,2025-06-21 17:06:27.128080,1.37,9.4
KW-CAMP-000001-3,CAMP-000001,gaming mouse,phrase,624,8,19.0,8.46,0,2025-06-21 17:06:27.128080,1.77,18.4
KW-CAMP-000001-4,CAMP-000001,keyboard,phrase,688,9,20.95,9.32,0,2025-06-21 17:06:27.128080,0.56,15.2
KW-CAMP-000001-5,CAMP-000001,tablet stand,phrase,1208,15,36.74,16.35,0,2025-06-21 17:06:27.128080,0.91,6.4
KW-CAMP-000001-6,CAMP-000001,laptop bag,broad,306,4,9.33,4.15,0,2025-06-21 17:06:27.128080,0.27,3.6
KW-CAMP-000001-7,CAMP-000001,external drive,broad,1093,14,33.26,14.81,0,2025-06-21 17:06:27.128080,1.45,19.5
KW-CAMP-000002-1,CAMP-000002,phone mount,phrase,94,2,1.42,21.49,0,2025-06-21 17:06:27.128080,1.12,9.8
KW-CAMP-000002-2,CAMP-000002,fitness tracker,broad,709,17,10.61,160.83,2,2025-06-21 17:06:27.128080,1.15,1.7
KW-CAMP-000002-3,CAMP-000002,smart watch,phrase,1465,36,21.94,332.49,5,2025-06-21 17:06:27.128080,1.17,10.7
KW-CAMP-000002-4,CAMP-000002,wireless headphones,phrase,5083,127,76.07,1152.94,18,2025-06-21 17:06:27.128080,1.88,10.4
KW-CAMP-000002-5,CAMP-000002,bluetooth speaker,phrase,2670,66,39.97,605.74,9,2025-06-21 17:06:27.128080,1.84,18.8
KW-CAMP-000003-1,CAMP-000003,tablet stand,phrase,523,5,2.38,0.0,0,2025-06-21 17:06:27.128080,1.38,15.9
KW-CAMP-000003-2,CAMP-000003,gaming mouse,exact,33,0,0.15,0.0,0,2025-06-21 17:06:27.128080,0.82,9.3
KW-CAMP-000003-3,CAMP-000003,car charger,exact,171,1,0.78,0.0,0,2025-06-21 17:06:27.128080,0.25,9.4
KW-CAMP-000003-4,CAMP-000003,gaming mouse,phrase,36,0,0.17,0.0,0,2025-06-21 17:06:27.128080,1.44,5.7
KW-CAMP-000003-5,CAMP-000003,external drive,exact,619,6,2.81,0.0,0,2025-06-21 17:06:27.128080,0.36,7.3
KW-CAMP-000004-1,CAMP-000004,fitness tracker,phrase,623,18,9.67,89.3,1,2025-06-21 17:06:27.128080,1.88,1.4
KW-CAMP-000004-2,CAMP-000004,laptop bag,broad,654,19,10.16,93.81,1,2025-06-21 17:06:27.128080,0.76,14.2
KW-CAMP-000004-3,CAMP-000004,car charger,exact,743,22,11.54,106.55,2,2025-06-21 17:06:27.128080,0.37,13.0
KW-CAMP-000004-4,CAMP-000004,phone mount,phrase,1691,51,26.24,242.38,5,2025-06-21 17:06:27.128080,0.31,4.1
KW-CAMP-000004-5,CAMP-000004,charging cable,exact,242,7,3.76,34.69,0,2025-06-21 17:06:27.128080,0.96,5.5
KW-CAMP-000005-1,CAMP-000005,screen protector,phrase,2480,99,51.4,275.83,3,2025-06-21 17:06:27.128080,0.56,17.6
KW-CAMP-000005-2,CAMP-000005,usb cable,broad,494,19,10.26,55.04,0,2025-06-21 17:06:27.128080,0.93,15.0
KW-CAMP-000005-3,CAMP-000005,usb cable,exact,751,30,15.57,83.52,1,2025-06-21 17:06:27.128080,0.94,7.3
KW-CAMP-000005-4,CAMP-000005,smart watch,broad,2116,84,43.86,235.34,3,2025-06-21 17:06:27.128080,1.17,2.4
KW-CAMP-000006-1,CAMP-000006,usb cable,exact,275,1,2.13,0.0,0,2025-06-21 17:06:27.128080,0.43,7.4
KW-CAMP-000006-2,CAMP-000006,gaming mouse,broad,299,1,2.32,0.0,0,2025-06-21 17:06:27.128080,1.22,19.8
KW-CAMP-000006-3,CAMP-000006,smart watch,exact,75,0,0.58,0.0,0,2025-06-21 17:06:27.128080,2.11,5.4
KW-CAMP-000006-4,CAMP-000006,charging cable,exact,127,0,0.98,0.0,0,2025-06-21 17:06:27.128080,1.33,3.1
KW-CAMP-000006-5,CAMP-000006,laptop bag,phrase,670,3,5.19,0.0,0,2025-06-21 17:06:27.128080,0.71,19.3
KW-CAMP-000006-6,CAMP-000006,external drive,phrase,185,0,1.44,0.0,0,2025-06-21 17:06:27.128080,2.12,15.0
KW-CAMP-000006-7,CAMP-000006,keyboard,exact,50,0,0.39,0.0,0,2025-06-21 17:06:27.128080,0.93,16.8
KW-CAMP-000006-8,CAMP-000006,usb cable,exact,22,0,0.17,0.0,0,2025-06-21 17:06:27.128080,0.59,12.7
KW-CAMP-000007-1,CAMP-000007,phone case,phrase,564,27,45.66,118.65,2,2025-06-21 17:06:27.128080,0.72,18.6
KW-CAMP-000007-2,CAMP-000007,fitness tracker,exact,69,3,5.62,14.61,0,2025-06-21 17:06:27.128080,1.18,12.5
KW-CAMP-000007-3,CAMP-000007,tablet stand,broad,585,28,47.41,123.2,2,2025-06-21 17:06:27.128080,1.41,7.5
KW-CAMP-000007-4,CAMP-000007,keyboard,broad,134,6,10.9,28.34,0,2025-06-21 17:06:27.128080,0.2,4.1
KW-CAMP-000007-5,CAMP-000007,car charger,broad,316,15,25.61,66.54,1,2025-06-21 17:06:27.128080,0.33,2.2
