campaign_id,platform,campaign_type,date,impressions,clicks,spend,sales,orders,acos,roas,cpc,ctr,conversion_rate
CAMP-000023,amazon,sponsored_display,2025-06-22 13:02:27.967686,1550,55,79.67,127.5,4,0.625,1.6,1.45,3.591,7.519
CAMP-000024,walmart,sponsored_products,2025-06-22 13:02:27.967686,3061,76,132.84,243.41,3,0.546,1.83,1.75,2.512,4.58
CAMP-000025,walmart,sponsored_products,2025-06-22 13:02:27.967686,2416,156,386.61,95.01,2,4.069,0.25,2.48,6.471,1.765
CAMP-000001,amazon,sponsored_products,2025-06-23 13:02:27.967686,1304,56,84.59,234.88,5,0.36,2.78,1.51,4.312,10.43
CAMP-000002,amazon,sponsored_products,2025-06-23 13:02:27.967686,2805,153,199.58,265.35,10,0.752,1.33,1.3,5.465,6.796
CAMP-000003,amazon,sponsored_brands,2025-06-23 13:02:27.967686,14464,68,90.77,0.0,0,1.0,0.0,1.33,0.473,0.995
CAMP-000004,walmart,sponsored_brands,2025-06-23 13:02:27.967686,1626,50,20.73,348.0,4,0.06,16.79,0.41,3.086,9.748
CAMP-000005,amazon,sponsored_brands,2025-06-23 13:02:27.967686,4252,143,90.3,446.3,15,0.202,4.94,0.63,3.363,11.075
CAMP-000006,amazon,sponsored_brands,2025-06-23 13:02:27.967686,2904,250,199.74,1193.16,27,0.167,5.97,0.8,8.615,10.918
CAMP-000007,walmart,sponsored_display,2025-06-23 13:02:27.967686,21888,1363,554.32,1065.86,18,0.52,1.92,0.41,6.231,1.338
CAMP-000008,amazon,sponsored_display,2025-06-23 13:02:27.967686,9860,371,261.31,1377.92,53,0.19,5.27,0.7,3.769,14.375
CAMP-000009,amazon,sponsored_display,2025-06-23 13:02:27.967686,2551,31,31.02,88.46,1,0.351,2.85,1.0,1.244,4.72
CAMP-000010,amazon,sponsored_display,2025-06-23 13:02:27.967686,2870,125,389.79,394.12,6,0.989,1.01,3.12,4.384,5.349
CAMP-000011,walmart,sponsored_display,2025-06-23 13:02:27.967686,13856,486,470.06,271.37,12,1.732,0.58,0.97,3.513,2.664
CAMP-000012,walmart,sponsored_display,2025-06-23 13:02:27.967686,8765,910,758.29,912.61,15,0.831,1.2,0.83,10.389,1.73
CAMP-000013,walmart,sponsored_brands,2025-06-23 13:02:27.967686,6166,68,63.46,189.85,5,0.334,2.99,0.93,1.104,8.718
CAMP-000014,amazon,sponsored_brands,2025-06-23 13:02:27.967686,1669,43,105.6,0.0,0,1.0,0.0,2.46,2.584,1.876
CAMP-000015,walmart,sponsored_display,2025-06-23 13:02:27.967686,529,12,9.73,79.92,1,0.122,8.22,0.81,2.431,14.183
CAMP-000016,walmart,sponsored_display,2025-06-23 13:02:27.967686,4468,164,519.18,531.88,11,0.976,1.02,3.17,3.676,7.255
CAMP-000017,walmart,sponsored_display,2025-06-23 13:02:27.967686,844,2,3.21,0.0,0,1.0,0.0,1.6,0.331,2.065
CAMP-000018,walmart,sponsored_products,2025-06-23 13:02:27.967686,2566,116,179.94,821.08,9,0.219,4.56,1.55,4.539,8.019
CAMP-000019,amazon,sponsored_brands,2025-06-23 13:02:27.967686,3948,337,268.76,2637.73,30,0.102,9.81,0.8,8.556,8.929
CAMP-000020,walmart,sponsored_products,2025-06-23 13:02:27.967686,17972,1069,1099.77,4108.8,178,0.268,3.74,1.03,5.95,16.709
CAMP-000021,walmart,sponsored_brands,2025-06-23 13:02:27.967686,5600,161,188.69,51.0,1,3.7,0.27,1.17,2.882,1.101
CAMP-000022,amazon,sponsored_display,2025-06-23 13:02:27.967686,580,30,12.95,42.43,1,0.305,3.28,0.43,5.294,4.153
CAMP-000023,walmart,sponsored_brands,2025-06-23 13:02:27.967686,5434,202,264.22,1271.64,27,0.208,4.81,1.31,3.723,13.651
CAMP-000024,walmart,sponsored_brands,2025-06-23 13:02:27.967686,4905,193,87.01,1071.46,23,0.081,12.31,0.45,3.95,12.178
CAMP-000025,walmart,sponsored_brands,2025-06-23 13:02:27.967686,8681,354,104.49,1382.23,16,0.076,13.23,0.3,4.087,4.766
CAMP-000001,amazon,sponsored_display,2025-06-24 13:02:27.967686,819,9,14.75,0.0,0,1.0,0.0,1.64,1.192,7.307
CAMP-000002,walmart,sponsored_brands,2025-06-24 13:02:27.967686,4016,107,161.94,0.0,0,1.0,0.0,1.51,2.671,0.108
CAMP-000003,walmart,sponsored_products,2025-06-24 13:02:27.967686,3260,137,105.69,1490.57,27,0.071,14.1,0.77,4.216,20.353
CAMP-000004,walmart,sponsored_products,2025-06-24 13:02:27.967686,723,14,18.0,55.93,2,0.322,3.11,1.29,2.059,16.664
CAMP-000005,walmart,sponsored_display,2025-06-24 13:02:27.967686,2791,157,264.55,237.01,3,1.116,0.9,1.69,5.641,2.312
CAMP-000006,amazon,sponsored_brands,2025-06-24 13:02:27.967686,435,11,8.2,0.0,0,1.0,0.0,0.75,2.532,5.936
CAMP-000007,walmart,sponsored_display,2025-06-24 13:02:27.967686,2388,41,14.33,66.36,2,0.216,4.63,0.35,1.748,6.095
CAMP-000008,walmart,sponsored_display,2025-06-24 13:02:27.967686,30186,2286,4283.61,2991.37,73,1.432,0.7,1.87,7.575,3.227
CAMP-000009,walmart,sponsored_products,2025-06-24 13:02:27.967686,5731,83,129.47,165.18,4,0.784,1.28,1.56,1.46,5.669
CAMP-000010,amazon,sponsored_display,2025-06-24 13:02:27.967686,6035,616,832.19,490.9,12,1.695,0.59,1.35,10.213,1.977
CAMP-000011,walmart,sponsored_display,2025-06-24 13:02:27.967686,7876,317,398.32,3249.86,30,0.123,8.16,1.26,4.031,9.769
CAMP-000012,walmart,sponsored_products,2025-06-24 13:02:27.967686,1043,49,55.78,539.36,8,0.103,9.67,1.14,4.738,18.033
CAMP-000013,amazon,sponsored_display,2025-06-24 13:02:27.967686,3120,73,130.96,158.5,6,0.826,1.21,1.79,2.364,8.274
CAMP-000014,amazon,sponsored_products,2025-06-24 13:02:27.967686,10011,658,885.32,1909.04,36,0.464,2.16,1.35,6.577,5.568
CAMP-000015,amazon,sponsored_display,2025-06-24 13:02:27.967686,1803,8,4.82,0.0,0,1.0,0.0,0.6,0.497,5.695
CAMP-000016,amazon,sponsored_display,2025-06-24 13:02:27.967686,6677,108,138.87,439.43,4,0.316,3.16,1.29,1.628,4.344
CAMP-000017,amazon,sponsored_products,2025-06-24 13:02:27.967686,441,15,13.68,61.56,2,0.222,4.5,0.91,3.614,19.912
CAMP-000018,amazon,sponsored_brands,2025-06-24 13:02:27.967686,5123,73,39.65,555.76,5,0.071,14.02,0.54,1.426,7.35
CAMP-000019,walmart,sponsored_display,2025-06-24 13:02:27.967686,4709,248,656.85,225.75,11,2.91,0.34,2.65,5.281,4.631
CAMP-000020,walmart,sponsored_products,2025-06-24 13:02:27.967686,5858,245,146.43,1324.31,37,0.111,9.04,0.6,4.19,15.207
CAMP-000021,amazon,sponsored_products,2025-06-24 13:02:27.967686,8001,472,658.94,3324.26,63,0.198,5.04,1.4,5.911,13.371
CAMP-000022,amazon,sponsored_brands,2025-06-24 13:02:27.967686,9418,141,80.49,1028.13,16,0.078,12.77,0.57,1.499,11.566
CAMP-000023,walmart,sponsored_brands,2025-06-24 13:02:27.967686,1355,105,171.31,1247.95,26,0.137,7.28,1.63,7.784,25.215
CAMP-000024,amazon,sponsored_brands,2025-06-24 13:02:27.967686,5732,136,104.43,300.92,4,0.347,2.88,0.77,2.385,3.141
CAMP-000025,walmart,sponsored_brands,2025-06-24 13:02:27.967686,9390,148,201.21,1286.6,19,0.156,6.39,1.36,1.578,13.226
CAMP-000001,amazon,sponsored_products,2025-06-25 13:02:27.967686,1151,63,57.85,252.73,6,0.229,4.37,0.92,5.491,10.317
CAMP-000002,amazon,sponsored_display,2025-06-25 13:02:27.967686,2809,75,138.56,260.77,9,0.531,1.88,1.85,2.674,12.131
CAMP-000003,amazon,sponsored_products,2025-06-25 13:02:27.967686,22070,159,260.12,1192.91,32,0.218,4.59,1.64,0.724,20.434
CAMP-000004,walmart,sponsored_products,2025-06-25 13:02:27.967686,362,8,6.41,0.0,0,1.0,0.0,0.8,2.407,8.005
CAMP-000005,amazon,sponsored_brands,2025-06-25 13:02:27.967686,6101,139,124.85,459.88,12,0.271,3.68,0.9,2.287,9.287
CAMP-000006,walmart,sponsored_products,2025-06-25 13:02:27.967686,6710,928,803.24,796.96,59,1.008,0.99,0.87,13.831,6.458
CAMP-000007,walmart,sponsored_products,2025-06-25 13:02:27.967686,4806,57,37.52,84.79,4,0.442,2.26,0.66,1.196,7.401
CAMP-000008,amazon,sponsored_brands,2025-06-25 13:02:27.967686,1724,44,52.27,370.09,9,0.141,7.08,1.19,2.555,21.606
CAMP-000009,amazon,sponsored_brands,2025-06-25 13:02:27.967686,3595,49,43.7,215.68,6,0.203,4.94,0.89,1.367,13.024
CAMP-000010,walmart,sponsored_brands,2025-06-25 13:02:27.967686,1131,1,0.53,0.0,0,1.0,0.0,0.53,0.146,4.585
CAMP-000011,walmart,sponsored_products,2025-06-25 13:02:27.967686,3214,142,438.06,398.95,9,1.098,0.91,3.08,4.418,7.027
CAMP-000012,walmart,sponsored_brands,2025-06-25 13:02:27.967686,1848,53,31.89,196.55,3,0.162,6.16,0.6,2.917,6.882
CAMP-000013,amazon,sponsored_products,2025-06-25 13:02:27.967686,4563,270,400.17,83.18,1,4.811,0.21,1.48,5.933,0.425
CAMP-000014,walmart,sponsored_products,2025-06-25 13:02:27.967686,3541,184,323.16,2881.62,32,0.112,8.92,1.76,5.214,17.576
CAMP-000015,walmart,sponsored_display,2025-06-25 13:02:27.967686,8761,136,82.87,750.4,17,0.11,9.06,0.61,1.558,12.751
CAMP-000016,walmart,sponsored_display,2025-06-25 13:02:27.967686,4922,255,173.89,1251.98,12,0.139,7.2,0.68,5.192,4.844
CAMP-000017,amazon,sponsored_products,2025-06-25 13:02:27.967686,2066,85,71.79,528.47,8,0.136,7.36,0.84,4.14,10.298
CAMP-000018,walmart,sponsored_brands,2025-06-25 13:02:27.967686,2765,145,146.78,687.38,17,0.214,4.68,1.01,5.268,11.852
CAMP-000019,amazon,sponsored_products,2025-06-25 13:02:27.967686,3067,144,268.09,830.07,14,0.323,3.1,1.86,4.703,10.096
CAMP-000020,walmart,sponsored_brands,2025-06-25 13:02:27.967686,5965,654,416.22,389.91,25,1.067,0.94,0.64,10.97,3.911
CAMP-000021,walmart,sponsored_products,2025-06-25 13:02:27.967686,16779,373,327.63,2808.95,55,0.117,8.57,0.88,2.224,14.83
CAMP-000022,walmart,sponsored_display,2025-06-25 13:02:27.967686,2036,76,127.23,960.43,17,0.132,7.55,1.67,3.761,22.393
CAMP-000023,amazon,sponsored_products,2025-06-25 13:02:27.967686,6326,163,329.11,881.36,17,0.373,2.68,2.02,2.577,10.659
CAMP-000024,amazon,sponsored_brands,2025-06-25 13:02:27.967686,1277,66,65.39,159.78,4,0.409,2.44,0.99,5.226,6.649
CAMP-000025,walmart,sponsored_products,2025-06-25 13:02:27.967686,469,7,3.09,37.01,1,0.083,11.98,0.44,1.543,20.905
CAMP-000001,amazon,sponsored_brands,2025-06-26 13:02:27.967686,25300,171,50.55,506.83,9,0.1,10.03,0.3,0.679,5.79
CAMP-000002,walmart,sponsored_products,2025-06-26 13:02:27.967686,1006,57,30.55,156.42,3,0.195,5.12,0.54,5.726,5.696
CAMP-000003,walmart,sponsored_brands,2025-06-26 13:02:27.967686,3643,201,186.38,624.56,8,0.298,3.35,0.93,5.52,4.429
CAMP-000004,walmart,sponsored_brands,2025-06-26 13:02:27.967686,2494,70,30.66,0.0,0,1.0,0.0,0.44,2.825,1.243
CAMP-000005,amazon,sponsored_brands,2025-06-26 13:02:27.967686,7839,269,267.15,1710.4,21,0.156,6.4,0.99,3.439,8.069
CAMP-000006,walmart,sponsored_display,2025-06-26 13:02:27.967686,11070,564,625.5,3990.34,57,0.157,6.38,1.11,5.095,10.274
CAMP-000007,amazon,sponsored_products,2025-06-26 13:02:27.967686,5343,311,233.09,790.56,14,0.295,3.39,0.75,5.821,4.574
CAMP-000008,amazon,sponsored_brands,2025-06-26 13:02:27.967686,4173,113,239.57,389.33,5,0.615,1.63,2.12,2.717,5.202
CAMP-000009,walmart,sponsored_products,2025-06-26 13:02:27.967686,4685,53,140.61,66.2,2,2.124,0.47,2.65,1.151,5.435
CAMP-000010,walmart,sponsored_display,2025-06-26 13:02:27.967686,11108,444,410.26,2067.06,29,0.198,5.04,0.92,4.005,6.562
CAMP-000011,walmart,sponsored_display,2025-06-26 13:02:27.967686,1703,188,280.92,300.39,10,0.935,1.07,1.49,11.049,5.358
CAMP-000012,amazon,sponsored_display,2025-06-26 13:02:27.967686,3797,49,56.83,0.0,0,1.0,0.0,1.16,1.304,1.721
CAMP-000013,walmart,sponsored_brands,2025-06-26 13:02:27.967686,502,16,7.93,28.24,1,0.281,3.56,0.5,3.335,9.92
CAMP-000014,amazon,sponsored_products,2025-06-26 13:02:27.967686,12450,1409,749.05,686.33,37,1.091,0.92,0.53,11.32,2.644
CAMP-000015,amazon,sponsored_brands,2025-06-26 13:02:27.967686,6561,363,170.55,1700.92,69,0.1,9.97,0.47,5.534,19.108
CAMP-000016,amazon,sponsored_brands,2025-06-26 13:02:27.967686,4192,253,133.17,385.01,13,0.346,2.89,0.53,6.042,5.329
CAMP-000017,walmart,sponsored_brands,2025-06-26 13:02:27.967686,4973,226,337.59,6614.92,73,0.051,19.59,1.49,4.558,32.615
CAMP-000018,walmart,sponsored_display,2025-06-26 13:02:27.967686,6723,342,597.78,244.03,7,2.45,0.41,1.75,5.089,2.24
CAMP-000019,amazon,sponsored_products,2025-06-26 13:02:27.967686,4235,44,11.66,217.7,5,0.054,18.67,0.27,1.058,12.35
CAMP-000020,amazon,sponsored_display,2025-06-26 13:02:27.967686,2406,39,56.58,168.92,2,0.335,2.99,1.45,1.656,6.184
CAMP-000021,walmart,sponsored_display,2025-06-26 13:02:27.967686,1692,41,82.05,35.55,1,2.308,0.43,2.0,2.47,3.434
CAMP-000022,walmart,sponsored_products,2025-06-26 13:02:27.967686,5067,113,138.56,549.48,14,0.252,3.97,1.23,2.249,13.068
CAMP-000023,amazon,sponsored_products,2025-06-26 13:02:27.967686,1150,54,45.2,27.35,1,1.653,0.61,0.84,4.766,2.21
CAMP-000024,amazon,sponsored_display,2025-06-26 13:02:27.967686,4585,85,138.97,200.92,7,0.692,1.45,1.63,1.875,8.857
CAMP-000025,amazon,sponsored_products,2025-06-26 13:02:27.967686,7480,198,118.02,863.34,27,0.137,7.32,0.6,2.653,13.96
CAMP-000001,walmart,sponsored_display,2025-06-27 13:02:27.967686,14256,563,2294.48,184.74,5,12.42,0.08,4.08,3.954,1.006
CAMP-000002,walmart,sponsored_products,2025-06-27 13:02:27.967686,729,47,28.35,162.9,5,0.174,5.75,0.6,6.489,11.747
CAMP-000003,amazon,sponsored_display,2025-06-27 13:02:27.967686,11755,264,81.89,1346.06,16,0.061,16.44,0.31,2.251,6.118
CAMP-000004,walmart,sponsored_products,2025-06-27 13:02:27.967686,4127,258,203.77,1338.01,42,0.152,6.57,0.79,6.272,16.476
CAMP-000005,walmart,sponsored_products,2025-06-27 13:02:27.967686,11331,1511,1225.85,16373.64,110,0.075,13.36,0.81,13.336,7.299
CAMP-000006,walmart,sponsored_products,2025-06-27 13:02:27.967686,20769,772,1171.56,873.96,37,1.341,0.75,1.52,3.721,4.859
CAMP-000007,walmart,sponsored_brands,2025-06-27 13:02:27.967686,354,4,1.66,0.0,0,1.0,0.0,0.41,1.228,7.476
CAMP-000008,amazon,sponsored_display,2025-06-27 13:02:27.967686,445,7,6.45,0.0,0,1.0,0.0,0.92,1.698,5.506
CAMP-000009,walmart,sponsored_display,2025-06-27 13:02:27.967686,369,3,6.39,0.0,0,1.0,0.0,2.13,0.998,28.634
CAMP-000010,walmart,sponsored_display,2025-06-27 13:02:27.967686,2427,141,436.68,570.49,11,0.765,1.31,3.1,5.849,8.382
CAMP-000011,amazon,sponsored_brands,2025-06-27 13:02:27.967686,1668,97,293.39,196.44,11,1.493,0.67,3.02,5.821,12.043
CAMP-000012,walmart,sponsored_products,2025-06-27 13:02:27.967686,9023,197,413.32,675.01,18,0.612,1.63,2.1,2.188,9.438
CAMP-000013,amazon,sponsored_display,2025-06-27 13:02:27.967686,3458,176,96.72,453.25,6,0.213,4.69,0.55,5.108,3.479
CAMP-000014,amazon,sponsored_products,2025-06-27 13:02:27.967686,4057,66,57.17,113.31,3,0.505,1.98,0.87,1.648,5.772
CAMP-000015,walmart,sponsored_brands,2025-06-27 13:02:27.967686,2723,40,29.67,190.65,4,0.156,6.43,0.74,1.481,10.424
CAMP-000016,amazon,sponsored_display,2025-06-27 13:02:27.967686,2447,107,97.01,226.4,7,0.428,2.33,0.91,4.389,7.248
CAMP-000017,amazon,sponsored_products,2025-06-27 13:02:27.967686,6998,112,36.37,741.6,15,0.049,20.39,0.32,1.614,13.716
CAMP-000018,walmart,sponsored_products,2025-06-27 13:02:27.967686,1464,51,75.46,479.0,5,0.158,6.35,1.48,3.53,10.798
CAMP-000019,walmart,sponsored_brands,2025-06-27 13:02:27.967686,498,7,8.19,0.0,0,1.0,0.0,1.17,1.581,5.197
CAMP-000020,amazon,sponsored_products,2025-06-27 13:02:27.967686,8087,297,421.71,187.96,6,2.244,0.45,1.42,3.683,2.206
CAMP-000021,walmart,sponsored_brands,2025-06-27 13:02:27.967686,2053,36,35.68,22.07,1,1.617,0.62,0.99,1.769,5.417
CAMP-000022,walmart,sponsored_brands,2025-06-27 13:02:27.967686,324,4,1.71,0.0,0,1.0,0.0,0.43,1.41,21.059
CAMP-000023,walmart,sponsored_brands,2025-06-27 13:02:27.967686,2116,100,120.41,574.47,7,0.21,4.77,1.2,4.77,7.939
CAMP-000024,amazon,sponsored_display,2025-06-27 13:02:27.967686,1224,13,27.09,0.0,0,1.0,0.0,2.08,1.076,2.7
CAMP-000025,amazon,sponsored_display,2025-06-27 13:02:27.967686,4801,176,179.56,841.39,21,0.213,4.69,1.02,3.683,12.497
CAMP-000001,walmart,sponsored_products,2025-06-28 13:02:27.967686,8386,432,397.99,999.71,14,0.398,2.51,0.92,5.153,3.271
CAMP-000002,amazon,sponsored_display,2025-06-28 13:02:27.967686,1560,44,63.91,159.65,2,0.4,2.5,1.45,2.87,5.679
CAMP-000003,walmart,sponsored_display,2025-06-28 13:02:27.967686,3746,148,116.81,302.77,11,0.386,2.59,0.79,3.964,7.72
CAMP-000004,amazon,sponsored_display,2025-06-28 13:02:27.967686,4332,83,62.75,159.27,4,0.394,2.54,0.76,1.925,5.113
CAMP-000005,amazon,sponsored_products,2025-06-28 13:02:27.967686,3520,27,43.99,309.91,3,0.142,7.04,1.63,0.785,13.528
CAMP-000006,amazon,sponsored_brands,2025-06-28 13:02:27.967686,4048,148,67.17,363.93,10,0.185,5.42,0.45,3.666,6.834
CAMP-000007,walmart,sponsored_display,2025-06-28 13:02:27.967686,1960,79,70.83,335.31,9,0.211,4.73,0.9,4.059,11.459
CAMP-000008,walmart,sponsored_display,2025-06-28 13:02:27.967686,2331,270,435.3,928.78,16,0.469,2.13,1.61,11.6,6.218
CAMP-000009,walmart,sponsored_products,2025-06-28 13:02:27.967686,2002,24,51.66,60.87,1,0.849,1.18,2.15,1.217,4.53
CAMP-000010,amazon,sponsored_brands,2025-06-28 13:02:27.967686,921,30,15.86,101.56,1,0.156,6.4,0.53,3.257,5.147
CAMP-000011,walmart,sponsored_products,2025-06-28 13:02:27.967686,990,49,58.02,725.13,7,0.08,12.5,1.18,5.015,14.801
CAMP-000012,walmart,sponsored_products,2025-06-28 13:02:27.967686,2641,93,37.7,256.76,10,0.147,6.81,0.41,3.548,11.767
CAMP-000013,amazon,sponsored_products,2025-06-28 13:02:27.967686,3661,123,129.73,289.14,6,0.449,2.23,1.05,3.385,5.325
CAMP-000014,walmart,sponsored_display,2025-06-28 13:02:27.967686,4248,137,206.13,1550.59,22,0.133,7.52,1.5,3.239,16.572
CAMP-000015,amazon,sponsored_products,2025-06-28 13:02:27.967686,1585,57,31.62,195.84,2,0.161,6.19,0.55,3.603,3.607
CAMP-000016,amazon,sponsored_products,2025-06-28 13:02:27.967686,9192,520,322.37,428.76,15,0.752,1.33,0.62,5.657,2.957
CAMP-000017,amazon,sponsored_display,2025-06-28 13:02:27.967686,895,36,10.91,863.91,11,0.013,79.15,0.3,4.026,32.307
CAMP-000018,amazon,sponsored_brands,2025-06-28 13:02:27.967686,6873,264,177.61,2050.18,36,0.087,11.54,0.67,3.847,13.793
CAMP-000019,amazon,sponsored_products,2025-06-28 13:02:27.967686,1679,40,21.03,369.08,5,0.057,17.55,0.53,2.418,13.031
CAMP-000020,amazon,sponsored_brands,2025-06-28 13:02:27.967686,500,12,19.86,0.0,0,1.0,0.0,1.66,2.427,1.342
CAMP-000021,walmart,sponsored_products,2025-06-28 13:02:27.967686,6147,323,317.14,1900.44,28,0.167,5.99,0.98,5.262,8.785
CAMP-000022,amazon,sponsored_products,2025-06-28 13:02:27.967686,1915,46,46.53,505.56,3,0.092,10.87,1.01,2.429,7.362
CAMP-000023,amazon,sponsored_display,2025-06-28 13:02:27.967686,1092,56,64.74,167.79,4,0.386,2.59,1.16,5.158,8.525
CAMP-000024,walmart,sponsored_products,2025-06-28 13:02:27.967686,3527,64,63.47,636.06,10,0.1,10.02,0.99,1.84,16.453
CAMP-000025,walmart,sponsored_display,2025-06-28 13:02:27.967686,2463,34,32.92,39.77,1,0.828,1.21,0.97,1.38,5.465
CAMP-000001,walmart,sponsored_products,2025-06-29 13:02:27.967686,973,21,37.67,239.72,2,0.157,6.36,1.79,2.215,9.91
CAMP-000002,walmart,sponsored_products,2025-06-29 13:02:27.967686,4111,171,280.61,4751.35,37,0.059,16.93,1.64,4.16,21.776
CAMP-000003,amazon,sponsored_brands,2025-06-29 13:02:27.967686,2014,46,119.92,60.16,1,1.993,0.5,2.61,2.296,3.419
CAMP-000004,walmart,sponsored_brands,2025-06-29 13:02:27.967686,2973,106,49.28,389.31,7,0.127,7.9,0.46,3.595,6.863
CAMP-000005,amazon,sponsored_display,2025-06-29 13:02:27.967686,2921,12,5.38,42.5,1,0.127,7.89,0.45,0.429,9.063
CAMP-000006,amazon,sponsored_display,2025-06-29 13:02:27.967686,3809,105,138.99,561.13,9,0.248,4.04,1.32,2.778,8.796
CAMP-000007,walmart,sponsored_display,2025-06-29 13:02:27.967686,7031,39,51.18,413.13,3,0.124,8.07,1.31,0.557,10.189
CAMP-000008,walmart,sponsored_products,2025-06-29 13:02:27.967686,1414,45,47.38,50.64,2,0.936,1.07,1.05,3.19,4.851
CAMP-000009,walmart,sponsored_display,2025-06-29 13:02:27.967686,4832,340,1052.78,2380.42,30,0.442,2.26,3.1,7.038,9.044
CAMP-000010,walmart,sponsored_display,2025-06-29 13:02:27.967686,10663,194,413.77,896.32,18,0.462,2.17,2.13,1.823,9.697
CAMP-000011,walmart,sponsored_display,2025-06-29 13:02:27.967686,7482,269,128.81,1158.08,16,0.111,8.99,0.48,3.596,6.231
CAMP-000012,walmart,sponsored_brands,2025-06-29 13:02:27.967686,782,11,14.61,65.69,2,0.222,4.49,1.33,1.505,18.348
CAMP-000013,amazon,sponsored_brands,2025-06-29 13:02:27.967686,1412,36,27.2,82.8,2,0.329,3.04,0.76,2.602,6.144
CAMP-000014,walmart,sponsored_products,2025-06-29 13:02:27.967686,3392,86,211.79,393.27,8,0.539,1.86,2.46,2.538,9.733
CAMP-000015,walmart,sponsored_products,2025-06-29 13:02:27.967686,1691,84,67.36,182.0,7,0.37,2.7,0.8,5.015,9.363
CAMP-000016,amazon,sponsored_brands,2025-06-29 13:02:27.967686,11705,304,388.67,358.79,6,1.083,0.92,1.28,2.6,2.007
CAMP-000017,amazon,sponsored_brands,2025-06-29 13:02:27.967686,2871,244,347.0,1081.0,18,0.321,3.12,1.42,8.502,7.707
CAMP-000018,amazon,sponsored_display,2025-06-29 13:02:27.967686,4079,8,13.53,0.0,0,1.0,0.0,1.69,0.218,10.519
CAMP-000019,walmart,sponsored_brands,2025-06-29 13:02:27.967686,2448,84,101.97,556.83,8,0.183,5.46,1.21,3.451,9.957
CAMP-000020,amazon,sponsored_brands,2025-06-29 13:02:27.967686,898,33,33.6,33.19,1,1.012,0.99,1.02,3.712,3.702
CAMP-000021,amazon,sponsored_brands,2025-06-29 13:02:27.967686,3377,39,32.19,127.7,2,0.252,3.97,0.83,1.162,6.143
CAMP-000022,amazon,sponsored_brands,2025-06-29 13:02:27.967686,1261,90,173.11,214.4,5,0.807,1.24,1.92,7.208,6.273
CAMP-000023,amazon,sponsored_brands,2025-06-29 13:02:27.967686,6183,163,285.62,262.89,4,1.086,0.92,1.75,2.652,2.867
CAMP-000024,walmart,sponsored_products,2025-06-29 13:02:27.967686,1568,22,50.54,57.13,1,0.885,1.13,2.3,1.422,9.008
CAMP-000025,amazon,sponsored_products,2025-06-29 13:02:27.967686,7032,53,47.25,969.09,14,0.049,20.51,0.89,0.761,26.478
CAMP-000001,walmart,sponsored_brands,2025-06-30 13:02:27.967686,1863,121,60.57,109.4,2,0.554,1.81,0.5,6.495,1.973
CAMP-000002,amazon,sponsored_products,2025-06-30 13:02:27.967686,2760,48,56.29,80.81,2,0.697,1.44,1.17,1.773,5.081
CAMP-000003,amazon,sponsored_display,2025-06-30 13:02:27.967686,1197,59,32.55,1938.47,13,0.017,59.55,0.55,4.98,22.999
CAMP-000004,amazon,sponsored_brands,2025-06-30 13:02:27.967686,1960,55,110.64,0.0,0,1.0,0.0,2.01,2.83,1.62
CAMP-000005,amazon,sponsored_brands,2025-06-30 13:02:27.967686,7629,238,135.76,470.6,11,0.288,3.47,0.57,3.126,4.979
CAMP-000006,walmart,sponsored_products,2025-06-30 13:02:27.967686,13314,148,165.32,304.47,3,0.543,1.84,1.12,1.114,2.085
CAMP-000007,amazon,sponsored_products,2025-06-30 13:02:27.967686,3752,89,78.42,796.31,8,0.098,10.15,0.88,2.383,10.072
CAMP-000008,amazon,sponsored_display,2025-06-30 13:02:27.967686,182,2,0.81,0.0,0,1.0,0.0,0.4,1.336,27.58
CAMP-000009,walmart,sponsored_products,2025-06-30 13:02:27.967686,13777,106,82.26,1155.79,22,0.071,14.05,0.78,0.773,21.179
CAMP-000010,amazon,sponsored_brands,2025-06-30 13:02:27.967686,1664,67,84.65,17.62,1,4.804,0.21,1.26,4.074,1.876
CAMP-000011,amazon,sponsored_display,2025-06-30 13:02:27.967686,4675,64,194.24,52.58,4,3.694,0.27,3.03,1.39,6.602
CAMP-000012,walmart,sponsored_brands,2025-06-30 13:02:27.967686,1996,204,291.31,224.8,6,1.296,0.77,1.43,10.219,2.972
CAMP-000013,walmart,sponsored_brands,2025-06-30 13:02:27.967686,11986,60,38.0,204.36,4,0.186,5.38,0.63,0.503,8.006
